Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid,Male Diploid,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Mammal,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys simonsi,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Aniskin 1994b)
Mammal,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys sp.1,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Aniskin 1994b)
Mammal,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys sp.2,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book (Aniskin 1994b)
Mammal,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys steerei,,chiasmatic,2,24,24,,XY,,,Animal Karyotype Book (Aniskin 1994b)
Mammal,Chordata,Mammalia,Rodentia,Erethizontidae,Chaetomys subspinosus,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Vilela et al. 2009)
Mammal,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon dorsatum,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Erethizontidae,Sphiggurus villosus,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Bonvicino et al. 2000)
Mammal,Chordata,Mammalia,Rodentia,Geomyidae,Geomys attwateri,,chiasmatic,2,70,70,,XY,,,Animal Karyotype Book (Smolen and Bickham 1994)
Mammal,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys talpoides,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Thaeler Jr. 1974)
Mammal,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys talpoides attenuatus,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Thaeler Jr. 1968)
Mammal,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys talpoides pygmaeus,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Thaeler Jr. 1968)
Mammal,Chordata,Mammalia,Rodentia,Gliridae,Dryomys nitedula,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Gliridae,Eliomys melanurus,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Sannier et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Gliridae,Eliomys quercinus,,chiasmatic,2,48,48,,XY,,,Blackmon (Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Gliridae,Glis glis,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Gliridae,Muscardinus avellanarius,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Gliridae,Myomimus personatus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Heterocephalidae,Heterocephalus glaber,,chiasmatic,2,60,60,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys agilis,,chiasmatic,2,60,60,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys agilis,,chiasmatic,2,74,74,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys deserti,,chiasmatic,2,64,64,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys elator,,chiasmatic,2,72,72,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys elephantinus,,chiasmatic,2,60,60,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys graviceps,,chiasmatic,2,70,70,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys heermanni,,chiasmatic,2,52,52,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys ingens,,chiasmatic,2,64,64,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys merriami,,chiasmatic,2,52,52,,XY,,,Blackmon (Mascarello et al. 1974)
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys microps,,chiasmatic,2,60,60,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys nelsoni,,chiasmatic,2,72,72,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys nitratoides,,chiasmatic,2,54,54,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys ordii largus,,chiasmatic,2,74,74,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys ornatus,,chiasmatic,2,72,72,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys panamintinus,,chiasmatic,2,64,64,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys spectabilis,,chiasmatic,2,72,72,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys stephensi,,chiasmatic,2,70,70,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys venustus,,chiasmatic,2,60,60,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Liomys pictus,,chiasmatic,2,48,48,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Liomys salvini,,chiasmatic,2,56,56,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus goldmani,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus intermedius,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus penicillatus,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus spinatus,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix indica,,chiasmatic,2,66,66,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Acomys cahirinus-1,,chiasmatic,2,36,36,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Acomys cahirinus-2,,chiasmatic,2,38,38,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Acomys dimidiatus,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus agrarius,,chiasmatic,2,48,48,,XY,,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus flavicolis,,chiasmatic,2,50,50,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus flavicolis,,chiasmatic,2,48,48,,XY,,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus mystaconus,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus peninsulae,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus speciosus,,chiasmatic,2,48,48,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus sylvaticus,,chiasmatic,2,48,48,,XY,,,Blackmon (Stanyon et al. 2004)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus uralensis,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Archboldomys luzonensis,,chiasmatic,2,26,26,,XY,,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis ansorgei,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis niloticus-cytotype 1A,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis niloticus-cytotype 1B,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis rufinus,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis sp.,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Bandicota bengalensis,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Bandicota indica,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Celaenomys silaceus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Chrotomys silaceus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Crunomys suncoides,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Dasymys incomtus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Volobouev et al. 2000)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Dasymys rufulus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Volobouev et al. 2000)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus gambianus,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus guineae,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus kempi,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus leucogaster,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus robustus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus sp.,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus tytonis,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus cheesmani,,chiasmatic,2,38,38,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus occiduus,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus perpallidus,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus pyramidum,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus rupicola,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book (Granjon et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus tarabuli,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Hapalomys delacouri,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Badenhort et al. 2012)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys barbarus,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Leopoldamys edwarsi,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lophuromys brevicaudus,,chiasmatic,2,68,68,,XY,,,Animal Karyotype Book (Aniskin et al. 1997a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lophuromys chrysopus,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Aniskin et al. 1997a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lophuromys melanonyx,,chiasmatic,2,60,60,,XY,,,Animal Karyotype Book (Aniskin et al. 1997a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys awashensis,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys coucha,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys erythroleucus,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys huberti,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys kollmanspergeri,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys natalensis,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Maxomys surifer,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Badenhorst et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones crassus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book 2020 (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones hurrianae,,chiasmatic,2,40,40,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones libycus,,chiasmatic,2,44,44,,XY,,,Blackmon (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones meridianus,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones persicus,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones rex,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones shawi,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus cervicolor,,chiasmatic,2,38,38,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus macedonicus,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book (Ivanitskaya et al. 1996)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus mahomet,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Aniskin et al. 1998)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus mattheyi,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Veyrunes et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus musculus,,chiasmatic,2,40,40,,XY,,,Blackmon (Adler 1994)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus pahari,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Veyrunes et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus poschiavinus,,chiasmatic,2,26,26,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Nesokia indica,,chiasmatic,2,42,42,,XY,,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Niviventer confucianus,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book 2020 (Aniskin and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Otomys irroratus,,chiasmatic,2,28,8,,XY,,,Animal Karyotype Book 2020 (Engelbrecht et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Phloeomys cumingi,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Praomys daltoni,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus agentiventer,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus exulans,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus flavipectus,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus mindanensis,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus natalensis,,chiasmatic,2,36,36,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus nitidus,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus norvegicus,,chiasmatic,2,42,42,,XY,,,Blackmon (Nilson et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus rattus,,chiasmatic,2,38,38,,XY,,,Blackmon (Cavagna et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus tanezumi,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Aniskin and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys pumilio,,chiasmatic,2,46,46,,XY,,chrom rearrangements,Animal Karyotype Book 2020 (Rambau and Robinson 2003)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rhombomys opimus,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Stenocephalemys albipes,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Lavrenchenko et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Stenocephalemys albocaudata,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Lavrenchenko et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Stenocephalemys griseicauda,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Lavrenchenko et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Tatera nigricauda,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book (Qumsiyeh 1986)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus arenarius,,chiasmatic,2,34,35,,complex XY,,XY1Y2,Animal Karyotype Book (Volobouev and Granjon 1996)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus arenarius,,chiasmatic,2,30,31,,complex XY,,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus congicus,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Dobigny 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus petteri,,chiasmatic,2,18,19,,complex XY,,XY1Y2,Animal Karyotype Book (Dobigny 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus pygargus,,chiasmatic,2,22,23,,complex XY,,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp. 3,,chiasmatic,2,20,20,,XY,,,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp. 4,,chiasmatic,2,19,19,,complex XY,,XY1Y2,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.1,,chiasmatic,2,22,23,,complex XY,,XY1Y2,Animal Karyotype Book (Dobigny et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.1,,chiasmatic,2,22,23,,complex XY,,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.2,,chiasmatic,2,38,37,,complex XY,,XY1Y2,Animal Karyotype Book (Dobigny et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.2,,chiasmatic,2,24,25,,complex XY,,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus tranieri,,chiasmatic,2,14,15,,complex XY,,XY1Y2,Blackmon (Dobigny et al. 2003)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Tokudaia osimensis osimensis,,chiasmatic,2,25,25,,XO,,XO females and males/no SRY,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Tokudaia osimensis spp,,chiasmatic,2,45,45,,XO,,XO females and males/no SRY,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Vandeleuria oleracea,,chiasmatic,2,29,29,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Vandeleuria oleracea,,chiasmatic,2,29,29,,complex XY,,X1X2Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys emini,,chiasmatic,2,80,80,,XY,,,Animal Karyotype Book 2020 (S. Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys gambianus,,chiasmatic,2,80,80,,XY,,,Animal Karyotype Book 2020 (V. Aniskin and V. Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Dendromus lachaisei,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book 2020 (Denys and Aniskin 2012)
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus majori,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book 2020 (Solano et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus minor,,chiasmatic,2,76,76,,XY,,,Animal Karyotype Book 2020 (Solano et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Mystromys albicaudatus,,chiasmatic,2,32,32,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Nesomys rufus,,chiasmatic,2,60,60,,XY,,,Animal Karyotype Book 2020 (Solano et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Ochotonidae,Ochotona princeps,,chiasmatic,2,68,68,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys fuscus,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book 2020 (Gallardo and Mondaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys fuscus,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book (Gallardo and Mandaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys porteri,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book 2020 (Gallardo and Mondaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys porteri,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book (Gallardo and Mandaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys sagei,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book 2020 (Gallardo and Mondaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys sagei,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Gallardo and Mandaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon degus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon degus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon lunatus,,chiasmatic,2,78,78,,XY,,,Animal Karyotype Book 2020 (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon lunatus,,chiasmatic,2,78,78,,XY,,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Spalacopus cyanus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book 2020 (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Spalacopus cyanus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Tympanoctomys barrerae,,chiasmatic,2,102,102,,XY,,,Animal Karyotype Book 2020 (Gallardo et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Tympanoctomys barrerae,,chiasmatic,4,102,102,,XY,,,Animal Karyotype Book (Gallardo et al. 2004)
Mammal,Chordata,Mammalia,Rodentia,Pedetidae,Pedetes capensis,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Graphodatsky et al. 2008b)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus harrisii,,chiasmatic,2,32,32,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Citellus citellus,,chiasmatic,2,40,40,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias amoenus,,chiasmatic,2,38,38,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias minimus,,chiasmatic,2,38,38,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias ruficaudus,,chiasmatic,2,38,38,,XY,,,Blackmon et. al. 2019
