"Order","Suborder","Family","species","Meioformula","Citation"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes serricornis","2n=43M/2n=44F 21+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes striatus","2n=41M/2n=42F 20+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes striatus ","2n=40M 19+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes striatus ","2n=42M 20+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes striatus ","2n=44M 21+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes sturmii","2n=43M/2n=44F 21+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes thomsoni","2n=43M/2n=44F 21+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes unguicularis","2n=43M/2n=44F 21+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Colymbetes wollastoni","2n=43M/2n=44F 21+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Cybister japonicus ","2n=43M ","Obara and Kudoh (2002)"
"Coleoptera","Adephaga","Dytiscidae","Cybister lateromargilis ","2n=22M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Cybister limbatus ","2n=43M 21+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Cybister sugillatus","2n=37M 18+XO","Lokeshwari, Shantibala, and Debaraj (2013)"
"Coleoptera","Adephaga","Dytiscidae","Cybister sugillatus ","2n=43M 21+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Cybister tripunctatus","2n=37M 18+XO","Lokeshwari, Shantibala, and Debaraj (2013)"
"Coleoptera","Adephaga","Dytiscidae","Cybister tripunctatus ","2n=43M 21+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Cybister ventralis","2n=18M 8+XY","Lokeshwari, Shantibala, and Debaraj (2013)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes angusi","2n=50M 24+XY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes costipennis costipennis","2n=28M 13+NeoXY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes costipennis gignouxi","2n=28M 13+NeoXY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes ferrugineus","2n=62M 30+XY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes latus","2n=50M 24+XY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes platynotus","2n=28M 13+NeoXY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Deronectes wewalai","2n=62M 30+XY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus circumcinctus ","2n=38M 18+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus dauricus ","2n=37M ","Obara and Kudoh (2002)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus margilis ","2n=38M 18+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus margilis ","2n=36-41M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus margilis ","2n=40F ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus margilis czerskii ","2n=37M ","Obara and Kudoh (2002)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus sp. ","2n=34M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus sp. ","2n=38-40M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Dytiscus sp. ","2n=40M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Eretes sp. ","2n=43M 21+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Eretes strictus ","2n=43M/2n=44F 21+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Hydaticus decorus ","2n=41M/2n=42F 20+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Hydaticus fabricii ","2n=41M 20+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Hydaticus leander ","2n=45M 22+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Hydaticus luczonicus ","2n=41M 20+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Hydaticus vittatus ","2n=41M 20+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Hydaticus vittatus ","2n=45M 22+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Hydroporus humilis ","2n=35M/2n=36F 17+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Hydrovatus cuspidatus ","2n=33M/2n=34F 16+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius aenescens ","2n=35M 17+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius albarracinensis ","2n=35M 17+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius ater ","2n=35M 17+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius chalcotus ","2n=35M/2n=36F 17+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius erichsoni ","2n=35M 17+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius fenestratus ","2n=35M 17+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius fuliginosus ","2n=35M 17+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius guttiger ","2n=35M 17+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius montanus ","2n=30-35M XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius neglectus ","2n=35M/2n=36F 17+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius quadriguttatus ","2n=35M 17+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius subaeneus ","2n=35M 17+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius vittiger ","2n=35M/2n=36F 17+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Ilybius wasastjere ","2n=37M/2n=38F 18+XO","Aradottir and Angus (2004)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus amicorum","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus assimilis","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus baeticus","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus bucheti","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus caliculatus","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus cariensis","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus caritus","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus ceresyi","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus croceus","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus crotchi","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus depressus     ","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus depressus elegans int.","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus elegans","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus fabressei","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus insignis ","2n=49M/2n=50F 24+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus lanceolatus","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus lanceolatus ","2n=49M/2n=50F 24+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus martinii","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus sardus","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Nebrioporus walkeri ","2n=49M/2n=50F 24+XO","Ahmed, Angus, Zalat, and Shaarawi (2000)"
"Coleoptera","Adephaga","Dytiscidae","Platambus maculatus ","2n=19M 9+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus exsoletus","2n=41M/2n=42F 20+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus exsoletus ","","Hughes and Angus (1999)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus exsoletus ","2n=42M 20+Xyp","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus frontalis","2n=45M/2n=46F 22+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus grapii","2n=45M/2n=46F 22+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus notatus ","","Hughes and Angus (1999)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus notatus ","2n=44M 21+Xyp","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus suturalis","2n=45M/2n=46F 22+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Rhantus suturellus","2n=41M/2n=42F 20+XO","R. Angus, Clery, Carter, and Wenczek (2013)"
"Coleoptera","Adephaga","Dytiscidae","Scarodytes fuscitarsis","2n=55M 27+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Scarodytes halensis","2n=55M 27+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Scarodytes malickyi","2n=55M 27+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Scarodytes nigriventris","2n=55M 27+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Stictotarsus bertandi","2n=56M 27+NeoXY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Stictotarsus duodecimpustulatus","2n=56M 27+NeoXY","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Stictotarsus enexpectatus ","2n=59M/2n=60F 29+XO","Dutton and Angus (2007)"
"Coleoptera","Adephaga","Dytiscidae","Stictotarsus griseostriatus strandi","2n=61M/2n=62F 30+XO","R. Angus (2008b)"
"Coleoptera","Adephaga","Dytiscidae","Stictotarsus procerus","2n=56M 27+NeoXY","R. Angus (2008b)"
"Coleoptera","Adephaga","Dytiscidae","Trichonectes otini","2n=49M 24+XO","R. Angus and Tatton (2011)"
"Coleoptera","Adephaga","Dytiscidae","Unidentified dytiscid ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Dineutes americanus ","2n=44M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Dineutes horni ","2n=40M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus caspius ","2n=27M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus distinctus","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus distinctus ","2n=27M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus marinus","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus minutus","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus opacus","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus paykulli","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus paykulli ","2n=27M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus substriatus","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus substriatus ","2n=27M/2n=28F 13+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus suffriani","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus suffriani ","2n=27M/2n=28F ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Gyrinidae","Gyrinus uritor","2n=27M 13+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Gyrinidae","Orectochilus villosus","2n=33M 16+XO","R. Angus and Holloway (2016)"
"Coleoptera","Adephaga","Haliplidae","Brychius elevatus ","2n=39M/2n=40F 19+XO","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus confinis ","2n=22F ","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus flavicollis ","2n=30M/2n=30F 14+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus fluviatilis ","2n=24M 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus fulvus ","2n=36M 17+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus immaculatus ","2n=24M/2n=24F 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus lamitus ","2n=24M 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus lineatocollis ","2n=24M 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus lineatus ","2n=24M 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus mucrotus ","2n=20M/2n=20F 9+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus obliquus ","2n=24M/2n=24F 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus ruficollis ","2n=24M/2n=24F 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus sibricus ","2n=24M 11+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Haliplus variegatus ","2n=32M/2n=32F 15+XY","Powell and Angus (2006)"
"Coleoptera","Adephaga","Haliplidae","Peltodytes caesus ","2n=33M/2n=34F 16+XO","Powell and Angus (2006)"
"Coleoptera","Adephaga","Hygrobiidae","Hygrobia hermanni","2n=36M/2n=36F 17+XY","Hughes and Angus (1999)"
"Coleoptera","Adephaga","Noteridae","Canthydrus diopthalmus ","2n=20M/2n=20F 9+XY","Bilton (1992)"
"Coleoptera","Adephaga","Noteridae","Neohydrocoptus jaechi","2n=14M/2n=14F 6+NeoXY","Ahmed and Angus (2000)"
"Coleoptera","Adephaga","Noteridae","Noterus clavicornis ","2n=21M/2n=22F 9+XXY","Bilton (1992)"
"Coleoptera","Adephaga","Noteridae","Noterus crassicornis ","2n=21M/2n=22F 9+XXY","Bilton (1992)"
"Coleoptera","Adephaga","Noteridae","Noterus laevis ","2n=21M/2n=22F 9+XXY","Bilton (1992)"
"Coleoptera","Adephaga","Noteridae","Synchortus imbricatus","2n=27M/2n=28F 12+XXY","Ahmed, Angus, Zalat, and Kaschif (1997)"
"Coleoptera","Adephaga","Trachypachidae","Trachypachus holmbergi ","2n=37M 18+XO","Martinez-varro, Serrano, and Galian (2011)"
"Coleoptera","Adephaga","Trachypachidae","Trachypachus slevini ","2n=37M 18+XO","Martinez-varro, Serrano, and Galian (2011)"
"Coleoptera","Archostemata","Cupedidae","Distocupes varians","2n=19M 9+XO","Galian and Lawrence (1993)"
"Coleoptera","Archostemata","Micromalthidae","Micromalthus deblis ","2n=10M/2n=20F ","S. Smith and Virkki (1978)"
"Coleoptera","Myxophaga","Torridincolidae","Ytu zeus ","2n=20M/2n=20F 9+Xyp","Mesa and Fontanetti (1985)"
"Coleoptera","Polyphaga","Anobiidae","Ernobius mollis ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anobiidae","Gibbium psylloides ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anobiidae","Lasioderma serricorne ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anobiidae","Ptinus clavipes ","2n=27F ","A. Sanderson (1960)"
"Coleoptera","Polyphaga","Anobiidae","Ptinus clavipes ","2n=18M/2n=18F 8+Xyp","A. Sanderson (1960)"
"Coleoptera","Polyphaga","Anobiidae","Ptinus hirtellus ","2n=27F ","A. Sanderson (1958)"
"Coleoptera","Polyphaga","Anobiidae","Ptinus hirtellus ","2n=18M/2n=18F 8+XY","A. Sanderson (1958)"
"Coleoptera","Polyphaga","Anobiidae","Ptinus villiger ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anobiidae","Stegobium paniceum ","2n=17M 8+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthicidae","Notoxus calcaratus ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthicidae","Notoxus constrictus ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthicidae","Notoxus monodon ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Araecerus fasciculatus ","2n=22M/2n=22F 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Euparius marmoreus ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Euparius oculatus ","2n=49M 23+Xyyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Habrissus longipes ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Platystomos sellatus ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Ptychoderes bivittatus ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Ptychoderes tricostifrons ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Tropideres germanus ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Tropideres germanus ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Tropideres japonicus ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Anthribidae","Tropideres laxus ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus balteatus     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus balteatus     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus coryli ","2n=28M 13+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus erythrogaster nigriventris    ","2n=28M 13+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus erythrogaster rufiventris    ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus jekeli     ","2n=36M 17+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Apoderus jekeli     ","2n=38M 18+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Auletobius irkutensis japonicus    ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Auletobius puberulus     ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Byctiscus launipennis ","2n=22M ","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Attelabidae","Centrocorynus aemulus ","2n=28M 13+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus affectatus     ","2n=24M 11+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus harmanni     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus margitus ","2n=22M 10+Xyp","Gill, Gulati, and Pajni (1990)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus minimus     ","2n=26M 12+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus sp. 1    ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus sp. 2    ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus unicolor     ","2n=24M 11+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus unicolor     ","2n=34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Deporaus unicolor     ","2n=29M 13+Xyyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Hypera viciae ","2n=22M 10+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Attelabidae","Larinus sturnus ","2n=38M 18+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Attelabidae","Liophloeus lentus ","2n=22M 10+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Attelabidae","Liparus glabrirostris ","2n=32M 15+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Attelabidae","Pissodes notatus ","2n=22M 10+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Attelabidae","Rhynchites heros     ","2n=38M 18+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Rhynchites pilosus     ","2n=32M 15+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Rhynchites placidus     ","2n=38M 18+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Attelabidae","Rhynchites sp. 1    ","2n=34M 16+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Bostrichidae","Apate mocha ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
