Standardized_Genus,Standardized_Species,Full_Path_Key,Segregation_Type,Sex_Without_Recomb,Sex_Chromosome_Sys,Diploid_Number
Anastrepha,fraterculus,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|fraterculus,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,grandis,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|grandis,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,leptozona,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|leptozona,Achiasmatic Meiosis,Heterogametic,XY,10
Anastrepha,ludens,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|ludens,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,mombinpraeoptans,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|mombinpraeoptans,Achiasmatic Meiosis,Heterogametic,NA,12
Anastrepha,montei,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|montei,Achiasmatic Meiosis,Heterogametic,XY,8
Anastrepha,obliqua,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|obliqua,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,pickeli,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|pickeli,Achiasmatic Meiosis,Heterogametic,XY,8
Anastrepha,pseudoparallela,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|pseudoparallela,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,serpentina,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|serpentina,Achiasmatic Meiosis,Heterogametic,NA,12
Anastrepha,sororcula,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|sororcula,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,spatula,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|spatula,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,spatulata,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|spatulata,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,striata,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|striata,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,suspensa,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|suspensa,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,turpiniae,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|turpiniae,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,zenildae,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|zenildae,Achiasmatic Meiosis,Heterogametic,XY,12
Anastrepha,zuelaniae,Animalia|Insecta|Diptera|Tephritidae|Anastrepha|zuelaniae,Achiasmatic Meiosis,Heterogametic,XY,12
Androctonus,amoreuxi,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|amoreuxi,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,amoreuxi amoreuxi,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|amoreuxi amoreuxi,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,amoreuxi levyi,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|amoreuxi levyi,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,australis,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|australis,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,bicolor,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|bicolor,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,bicolor bicolor,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|bicolor bicolor,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,bicolor longecarinatus,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|bicolor longecarinatus,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,bourdoni,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|bourdoni,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,crassicauda,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|crassicauda,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,gonneti,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|gonneti,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,liouvillei,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|liouvillei,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,maelfaiti,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|maelfaiti,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,mauritanicus,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|mauritanicus,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,sergenti,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|sergenti,Achiasmatic Meiosis,Heterogametic,NA,24
Androctonus,tenuissimus,Animalia|Arachnida|Scorpiones|Buthidae|Androctonus|tenuissimus,Achiasmatic Meiosis,Heterogametic,NA,24
Anisarthron,barbipes,Animalia|Insecta|Coleoptera|Cerambycidae|Anisarthron|barbipes,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anisocalvia,duodecimmaculata,Animalia|Insecta|Coleoptera|Coccinellidae|Anisocalvia|duodecimmaculata,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anisocalvia,quatuordecimguttata,Animalia|Insecta|Coleoptera|Coccinellidae|Anisocalvia|quatuordecimguttata,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anisogammarus,annandalei,Animalia|Malacostraca|Amphipoda|Anisogammaridae|Anisogammarus|annandalei,Achiasmatic Meiosis,Heterogametic,XY,54
Anisoplia,flavipennis,Animalia|Insecta|Coleoptera|Scarabaeidae|Anisoplia|flavipennis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anobleptus,sp.,Animalia|Insecta|Coleoptera|Curculionidae|Anobleptus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Anomala,dorsalis,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|dorsalis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,lucens,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|lucens,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,polita,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|polita,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,ruficapilla,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|ruficapilla,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,sp.,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,superflua,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|superflua,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,varicolor,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|varicolor,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anomala,vestigator,Animalia|Insecta|Coleoptera|Scarabaeidae|Anomala|vestigator,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anoplophora,glabripennis,Animalia|Insecta|Coleoptera|Cerambycidae|Anoplophora|glabripennis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Anoplophora,malasiaca,Animalia|Insecta|Coleoptera|Cerambycidae|Anoplophora|malasiaca,Asynaptic Sex Chromosomes,Heterogametic,XY,30
Anoplotrupes,stercorosus,Animalia|Insecta|Coleoptera|Scarabaeidae|Anoplotrupes|stercorosus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Antechinomys,laniger,Animalia|Mammalia|Dasyuromorphia|Dasyuridae|Antechinomys|laniger,Asynaptic Sex Chromosomes,Heterogametic,XY,14
Antechinus,flavipes,Animalia|Mammalia|Dasyuromorphia|Dasyuridae|Antechinus|flavipes,Asynaptic Sex Chromosomes,Heterogametic,XY,14
Anthaxia,amasi,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|amasi,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,bicolor,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|bicolor,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,deaurata,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|deaurata,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,hungarica,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|hungarica,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,lgockii,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|lgockii,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,mirabilis,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|mirabilis,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,olympica,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|olympica,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,podolica,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|podolica,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,sponsa,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|sponsa,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Anthaxia,viridifrons,Animalia|Insecta|Coleoptera|Buprestidae|Anthaxia|viridifrons,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Antheraea,assamensis,Animalia|Insecta|Lepidoptera|Saturniidae|Antheraea|assamensis,Achiasmatic Meiosis,Heterogametic,ZO,30
Antheraea,compata,Animalia|Insecta|Lepidoptera|Saturniidae|Antheraea|compata,Achiasmatic Meiosis,Heterogametic,ZW,30
Antheraea,compta,Animalia|Insecta|Lepidoptera|Saturniidae|Antheraea|compta,Achiasmatic Meiosis,Heterogametic,ZW,30
Anthocharis,cardamines,Animalia|Insecta|Lepidoptera|Pieridae|Anthocharis|cardamines,Asynaptic Sex Chromosomes,Heterogametic,NA,30
Anthocharis,nemorum,Animalia|Insecta|Lepidoptera|Pieridae|Anthocharis|nemorum,Achiasmatic Meiosis,Heterogametic,ZW,28
Anthonomus,bisignifer,Animalia|Insecta|Coleoptera|Curculionidae|Anthonomus|bisignifer,Asynaptic Sex Chromosomes,Heterogametic,XY,30
Anthonomus,corvulus,Animalia|Insecta|Coleoptera|Curculionidae|Anthonomus|corvulus,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Anthonomus,grandis,Animalia|Insecta|Coleoptera|Curculionidae|Anthonomus|grandis,Asynaptic Sex Chromosomes,Heterogametic,XY,42
Anthonomus,scutellatus,Animalia|Insecta|Coleoptera|Curculionidae|Anthonomus|scutellatus,Asynaptic Sex Chromosomes,Heterogametic,XY,28
Anthonomus,sigtus,Animalia|Insecta|Coleoptera|Curculionidae|Anthonomus|sigtus,Asynaptic Sex Chromosomes,Heterogametic,XY,34
Anthonomus,sp.,Animalia|Insecta|Coleoptera|Curculionidae|Anthonomus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,32
Anthracomyza,atratula,Animalia|Insecta|Diptera|Calliphoridae|Anthracomyza|atratula,Achiasmatic Meiosis,Heterogametic,XY,12
Anthrax,anthrax,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|anthrax,Achiasmatic Meiosis,Heterogametic,NA,16
Anthrax,cordillerensis,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|cordillerensis,Achiasmatic Meiosis,Heterogametic,XY,12
Anthrax,lateralis,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|lateralis,Achiasmatic Meiosis,Heterogametic,NA,12
Anthrax,mystaceus,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|mystaceus,Achiasmatic Meiosis,Heterogametic,NA,14
Anthrax,oedipus,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|oedipus,Achiasmatic Meiosis,Heterogametic,XY,18
Anthrax,sinuosa,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|sinuosa,Achiasmatic Meiosis,Heterogametic,XY,18
Anthrax,tigrinus,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|tigrinus,Achiasmatic Meiosis,Heterogametic,NA,12
Anthrax,yamashiroensis,Animalia|Insecta|Diptera|Bombyliidae|Anthrax|yamashiroensis,Achiasmatic Meiosis,Heterogametic,XY,10
Anthrenus,fasciatus,Animalia|Insecta|Coleoptera|Dermestidae|Anthrenus|fasciatus,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Anthrenus,flavipes,Animalia|Insecta|Coleoptera|Dermestidae|Anthrenus|flavipes,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Anthrenus,sp.,Animalia|Insecta|Coleoptera|Dermestidae|Anthrenus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Anthrenus,verbasci,Animalia|Insecta|Coleoptera|Dermestidae|Anthrenus|verbasci,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Antichaeta,melanosoma,Animalia|Insecta|Diptera|Sciomyzidae|Antichaeta|melanosoma,Achiasmatic Meiosis,Heterogametic,NA,12
Antopocerus,aduncus,Animalia|Insecta|Diptera|Drosophilidae|Antopocerus|aduncus,Achiasmatic Meiosis,Heterogametic,NA,12
Antopocerus,arcuatus,Animalia|Insecta|Diptera|Drosophilidae|Antopocerus|arcuatus,Achiasmatic Meiosis,Heterogametic,NA,12
Antopocerus,cognatus,Animalia|Insecta|Diptera|Drosophilidae|Antopocerus|cognatus,Achiasmatic Meiosis,Heterogametic,NA,12
Antopocerus,diamphidiopodus,Animalia|Insecta|Diptera|Drosophilidae|Antopocerus|diamphidiopodus,Achiasmatic Meiosis,Heterogametic,NA,12
Antopocerus,tanythrix,Animalia|Insecta|Diptera|Drosophilidae|Antopocerus|tanythrix,Achiasmatic Meiosis,Heterogametic,NA,12
Antopocerus,villosus,Animalia|Insecta|Diptera|Drosophilidae|Antopocerus|villosus,Achiasmatic Meiosis,Heterogametic,NA,12
Apate,mocha,Animalia|Insecta|Coleoptera|Bostrichidae|Apate|mocha,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Aphidecta,axyridis,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|axyridis,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Aphidecta,bruchii,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|bruchii,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Aphidecta,californica,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|californica,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,crotchi,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|crotchi,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,novemnotata,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|novemnotata,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,repanda,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|repanda,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,septempunctata,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|septempunctata,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,transversalis,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|transversalis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,transversoguttata,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|transversoguttata,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphidecta,trifasciata,Animalia|Insecta|Coleoptera|Coccinellidae|Aphidecta|trifasciata,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphiocaeta,sp,Animalia|Insecta|Diptera|Phoridae|Aphiocaeta|sp,Achiasmatic Meiosis,Heterogametic,NA,6
Aphodius,borealis,Animalia|Insecta|Coleoptera|Scarabaeidae|Aphodius|borealis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphodius,rufus,Animalia|Insecta|Coleoptera|Scarabaeidae|Aphodius|rufus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aphthona,lamprocyanea,Animalia|Insecta|Coleoptera|Chrysomelidae|Aphthona|lamprocyanea,Asynaptic Sex Chromosomes,Heterogametic,XY,24
Apion,abruptum,Animalia|Insecta|Coleoptera|Brentidae|Apion|abruptum,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Apion,collare,Animalia|Insecta|Coleoptera|Brentidae|Apion|collare,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Apion,sp.,Animalia|Insecta|Coleoptera|Brentidae|Apion|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Apiophorus,pictus,Animalia|Insecta|Coleoptera|Curculionidae|Apiophorus|pictus,Asynaptic Sex Chromosomes,Heterogametic,XY,30
Apistobuthus,pterygocercus,Animalia|Arachnida|Scorpiones|Buthidae|Apistobuthus|pterygocercus,Achiasmatic Meiosis,Heterogametic,NA,22
Aplemonus,tuberculata,Animalia|Insecta|Coleoptera|Brentidae|Aplemonus|tuberculata,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Aplomya,caesar,Animalia|Insecta|Diptera|Tachinidae|Aplomya|caesar,Achiasmatic Meiosis,Heterogametic,XY,12
Aplomya,mitis,Animalia|Insecta|Diptera|Tachinidae|Aplomya|mitis,Achiasmatic Meiosis,Heterogametic,XY,12
Aplotes,roelofsi,Animalia|Insecta|Coleoptera|Curculionidae|Aplotes|roelofsi,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Apoderus,balteatus,Animalia|Insecta|Coleoptera|Attelabidae|Apoderus|balteatus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Apoderus,coryli,Animalia|Insecta|Coleoptera|Attelabidae|Apoderus|coryli,Asynaptic Sex Chromosomes,Heterogametic,XY,28
Apoderus,erythrogaster,Animalia|Insecta|Coleoptera|Attelabidae|Apoderus|erythrogaster,Asynaptic Sex Chromosomes,Heterogametic,XY,28
Apogonia,carita,Animalia|Insecta|Coleoptera|Scarabaeidae|Apogonia|carita,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Apogonia,nigricans,Animalia|Insecta|Coleoptera|Scarabaeidae|Apogonia|nigricans,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Apogonia,proxima,Animalia|Insecta|Coleoptera|Scarabaeidae|Apogonia|proxima,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Apogonia,sp.,Animalia|Insecta|Coleoptera|Scarabaeidae|Apogonia|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Apomecyna,neglecta,Animalia|Insecta|Coleoptera|Cerambycidae|Apomecyna|neglecta,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Apophylia,sericea,Animalia|Insecta|Coleoptera|Chrysomelidae|Apophylia|sericea,Asynaptic Sex Chromosomes,Heterogametic,XY,30
Apotomorhinus,cribatus,Animalia|Insecta|Coleoptera|Curculionidae|Apotomorhinus|cribatus,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Apriona,germari,Animalia|Insecta|Coleoptera|Cerambycidae|Apriona|germari,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Arachnidiomyia,aldrichi,Animalia|Insecta|Diptera|Sarcophagidae|Arachnidiomyia|aldrichi,Achiasmatic Meiosis,Heterogametic,XY,12
Araecerus,fasciculatus,Animalia|Insecta|Coleoptera|Anthribidae|Araecerus|fasciculatus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Araucanomela,wellingtonensis,Animalia|Insecta|Coleoptera|Chrysomelidae|Araucanomela|wellingtonensis,Asynaptic Sex Chromosomes,Heterogametic,XY,28
Archylas,apicifer,Animalia|Insecta|Diptera|Tachinidae|Archylas|apicifer,Achiasmatic Meiosis,Heterogametic,XY,12
Archytas,apicifera,Animalia|Insecta|Diptera|Tachinidae|Archytas|apicifera,Achiasmatic Meiosis,Heterogametic,XY,12
Archytas,prob.Apicifer,Animalia|Insecta|Diptera|Tachinidae|Archytas|prob.Apicifer,Achiasmatic Meiosis,Heterogametic,NA,12
Arrhines,languides,Animalia|Insecta|Coleoptera|Curculionidae|Arrhines|languides,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Arthrodeis,curtus,Animalia|Insecta|Coleoptera|Tenebrionidae|Arthrodeis|curtus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Arthrodeis,inflatus,Animalia|Insecta|Coleoptera|Tenebrionidae|Arthrodeis|inflatus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Arthrodeis,punctulatus,Animalia|Insecta|Coleoptera|Tenebrionidae|Arthrodeis|punctulatus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Arvicola,terrestris,Animalia|Mammalia|Rodentia|Cricetidae|Arvicola|terrestris,Asynaptic Sex Chromosomes,Heterogametic,NA,NA
Asaphidion,caraboides,Animalia|Insecta|Coleoptera|Carabidae|Asaphidion|caraboides,Achiasmatic Meiosis,Heterogametic,XY,24
Asaphidion,cyanicorne,Animalia|Insecta|Coleoptera|Carabidae|Asaphidion|cyanicorne,Achiasmatic Meiosis,Heterogametic,XY,24
Asaphidion,flavipes,Animalia|Insecta|Coleoptera|Carabidae|Asaphidion|flavipes,Achiasmatic Meiosis,Heterogametic,XY,24
Asarkina,clara,Animalia|Insecta|Diptera|Syrphidae|Asarkina|clara,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,fulva,Animalia|Insecta|Diptera|Syrphidae|Asarkina|fulva,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,morokaensis,Animalia|Insecta|Diptera|Syrphidae|Asarkina|morokaensis,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,porcina,Animalia|Insecta|Diptera|Syrphidae|Asarkina|porcina,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,rostrata,Animalia|Insecta|Diptera|Syrphidae|Asarkina|rostrata,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,sp.1,Animalia|Insecta|Diptera|Syrphidae|Asarkina|sp.1,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,sp.A,Animalia|Insecta|Diptera|Syrphidae|Asarkina|sp.A,Achiasmatic Meiosis,Heterogametic,NA,10
Asarkina,sp.B,Animalia|Insecta|Diptera|Syrphidae|Asarkina|sp.B,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,sp.C,Animalia|Insecta|Diptera|Syrphidae|Asarkina|sp.C,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,sp.D,Animalia|Insecta|Diptera|Syrphidae|Asarkina|sp.D,Achiasmatic Meiosis,Heterogametic,XY,10
Asarkina,sp.E,Animalia|Insecta|Diptera|Syrphidae|Asarkina|sp.E,Achiasmatic Meiosis,Heterogametic,XY,10
Ascalohybris,subjacens,Animalia|Insecta|Neuroptera|Ascalaphidae|Ascalohybris|subjacens,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Asemum,striatum,Animalia|Insecta|Coleoptera|Cerambycidae|Asemum|striatum,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Aserica,pilula,Animalia|Insecta|Coleoptera|Scarabaeidae|Aserica|pilula,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Asida,cardoe,Animalia|Insecta|Coleoptera|Tenebrionidae|Asida|cardoe,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Asida,glacialis,Animalia|Insecta|Coleoptera|Tenebrionidae|Asida|glacialis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Asida,jurinei,Animalia|Insecta|Coleoptera|Tenebrionidae|Asida|jurinei,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Asida,maraguesi,Animalia|Insecta|Coleoptera|Tenebrionidae|Asida|maraguesi,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Asida,planipennis,Animalia|Insecta|Coleoptera|Tenebrionidae|Asida|planipennis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Asilus,lecythus,Animalia|Insecta|Diptera|Asilidae|Asilus|lecythus,Achiasmatic Meiosis,Heterogametic,XY,14
Asilus,notatus,Animalia|Insecta|Diptera|Asilidae|Asilus|notatus,Achiasmatic Meiosis,Heterogametic,XY,14
Asilus,sericeus,Animalia|Insecta|Diptera|Asilidae|Asilus|sericeus,Achiasmatic Meiosis,Heterogametic,XY,10
Asphaera,abdomilis,Animalia|Insecta|Coleoptera|Chrysomelidae|Asphaera|abdomilis,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Asphaera,meticulosa,Animalia|Insecta|Coleoptera|Chrysomelidae|Asphaera|meticulosa,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Asphaera,octopunctata,Animalia|Insecta|Coleoptera|Chrysomelidae|Asphaera|octopunctata,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Asphaera,pauperata,Animalia|Insecta|Coleoptera|Chrysomelidae|Asphaera|pauperata,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Asphaera,unicolor,Animalia|Insecta|Coleoptera|Chrysomelidae|Asphaera|unicolor,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Asphondylia,monacha,Animalia|Insecta|Diptera|Cecidomyiidae|Asphondylia|monacha,Achiasmatic Meiosis,Heterogametic,XO,8
Aspidimorpha,difformis,Animalia|Insecta|Coleoptera|Chrysomelidae|Aspidimorpha|difformis,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Aspidimorpha,dorsata,Animalia|Insecta|Coleoptera|Chrysomelidae|Aspidimorpha|dorsata,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Aspidimorpha,furcata,Animalia|Insecta|Coleoptera|Chrysomelidae|Aspidimorpha|furcata,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Aspidimorpha,indica,Animalia|Insecta|Coleoptera|Chrysomelidae|Aspidimorpha|indica,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Aspidimorpha,miliaris,Animalia|Insecta|Coleoptera|Chrysomelidae|Aspidimorpha|miliaris,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Asteromyia,rubra,Animalia|Insecta|Diptera|Cecidomyiidae|Asteromyia|rubra,Achiasmatic Meiosis,Heterogametic,XO,8
Astycus,lateralis,Animalia|Insecta|Coleoptera|Curculionidae|Astycus|lateralis,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Astycus,sp.,Animalia|Insecta|Coleoptera|Curculionidae|Astycus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Astylus,antis,Animalia|Insecta|Coleoptera|Melyridae|Astylus|antis,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Atactogaster,sp.,Animalia|Insecta|Coleoptera|Curculionidae|Atactogaster|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,48
Atemnus,politus,Animalia|Arachnida|Pseudoscorpines|Atemnidae|Atemnus|politus,Achiasmatic Sex Chromosomes,Heterogametic,XO,96
Athyreus,excavatus,Animalia|Insecta|Coleoptera|Scarabaeidae|Athyreus|excavatus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Atrichomelina,pubera,Animalia|Insecta|Diptera|Sciomyzidae|Atrichomelina|pubera,Achiasmatic Meiosis,Heterogametic,XY,12
Attagenus,elongatulus,Animalia|Insecta|Coleoptera|Dermestidae|Attagenus|elongatulus,Asynaptic Sex Chromosomes,Heterogametic,XY,18
