Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplificed SCS,Citation
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Altica,ulmi,Asynaptic,Male,24,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Ambrostoma,superbum,Asynaptic,Male,40,Xyp,XY,Petitpierre and Mikhailov (2013)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Amphelsasma,cavum ,,,26,XXyy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Amphelsasma,cavum n. sp. ,,,17,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Amphelsasma,cavum vicinum ,,,19,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Anisodera,excavata,,,17,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,cyparissiae ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,depressa ,,,32,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,flaviceps ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,herbigrada ,,,26,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,illigeri ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,lamprocyanea,Asynaptic,Male,24,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,lutescens ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,nigriceps ,,,24,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aphthona,venustula ,,,32,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Apophylia,sericea,Asynaptic,Male,30,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Apraea,portoricensis ,,,28,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Araucanomela,wellingtonensis,Asynaptic,Male,28,Xyp,XY,Petitpierre and Elgueta (2006)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Argopus,punctipennis ,,,10,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Arrhenocoela,lineata ,,,50,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asiorestia,impressa ,,,26,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,abdomilis,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,abendrothi,,,38,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,daniella ,,,25,XXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,limitata ,,,27,XXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,meticulosa,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,nr. Weyrauchi sp. 1 ,,,23,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,octopunctata,Asynaptic,Male,18,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,pauperata,Asynaptic,Male,18,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,quadrifasciata ,,,27,XXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,reflexicollis ,,,22,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,scutata,,,25,XXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,semifulva,,,27,XXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,sp. 2 ,,,28,XXXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,sp. 3 ,,,24,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,t-album ,,,26,XXXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Asphaera,unicolor,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aspidimorpha,difformis,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aspidimorpha,dorsata,Asynaptic,Male,16,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aspidimorpha,furcata,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aspidimorpha,indica,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aspidimorpha,miliaris,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aulacophora,cincta ,,,27,XXXXXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aulacophora,femoralis ,,,30,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aulacophora,fovecollis,Asynaptic,Male,30,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aulacophora,intermedia ,,,59,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aulacophora,semifusca ,,,57,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Aulacoscelis,melanocera ,,,59,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Baliosus,californicus,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Basilepta,balyi,Asynaptic,Male,28,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Basilepta,fuvipes,Asynaptic,Male,28,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Basilepta,obliteratum,Asynaptic,Male,24,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Basiprionota,decemmaculata,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Blaptea,elguetai,Asynaptic,Male,28,Xyp,XY,Petitpierre and Elgueta (2012)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Blepharida,rhois,Asynaptic,Male,32,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Botanochara,angulata,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Botanochara,boriensis,Asynaptic,Male,26,Xyy,Complex XY,"De Julio, Ferndes, Costa, Almeida, and Cella (2010)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Botanochara,boriensis,Asynaptic,Male,40,Xyy,Complex XY,"De Julio, Ferndes, Costa, Almeida, and Cella (2010)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Botanochara,duodecimverrucata,,,51,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Botanochara,sp,,,31,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Botanochara,tesselata,Asynaptic,Male,36,Xyp,XY,"Lopes, Ferndes, and Schneider (2016)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bromius,obscurus,Asynaptic,Male,16,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,albizziae,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,angustifrons ,,,44,XXXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,aureus,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,dimorphous,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,mimosae,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,multilineolatus,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,saundersi,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,sp.,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,sp. 1 ,,,,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchidius,urbanus,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchus,pisorum,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchus,pisorum,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Bruchus,rufimanus ,,,22,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,alni ,,,37,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,alnicola ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,amator ,,,48,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,apicalis ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,bidenticola ,,,48,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,californica corepsivora ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,confluens ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,fulvipes ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,multipunctata,Asynaptic,Male,24,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,multipunctata bigsbya ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,ostryae ,,,24,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,philadelphica ,,,48,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,pnirsa ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,polyspila,Asynaptic,Male,24,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,pruni ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,rowe ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,scalaris ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,verrucosa ,,,44,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,vici ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Calligrapha,virginea ,,,48,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Callosobruchus,alis,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Callosobruchus,chinensis,Asynaptic,Male,20,Xyp,XY,Takenouchi (1971b)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Callosobruchus,chinensis,Asynaptic,Male,20,Xyyp,Complex XY,Takenouchi (1971b)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Callosobruchus,maculatus,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Callosobruchus,subinnotatus ,,,48,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Capraita,egleri,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Capraita,sp.,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Capraita,sp. 1 ,,,20,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Capraita,strichocephala,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Capraita,trinidadensis,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Capraita,virkkii ,,,22,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,acaciae,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,gogra,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,lineatonota,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,longus,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,opacus,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,prosopius,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,serratus,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,sp.,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,sp.,Asynaptic,Male,20-26,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,sp. 1 ,,,22,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Caryedon,sp. 2 ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,algirica ,,,20-26,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,azurea,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,bergeali,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,circumdata,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,deflorata,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,enervis,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,flaveola,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,fuscorufa,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,hemisphaerica,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,hexastigma,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,inquita,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,leucanthemi,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,margaritacea,Asynaptic,Male,30,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,nebulosa,Asynaptic,Male,18,Xyp,XY,"Rozek, Lachowska, Petitpierre, and Holecova (2004)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,pannonica,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,panzeri,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,prasi,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,pusilla,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,rubiginosa,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,rufovirens,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,sanguinolenta,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,sanguinosa,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,sp.,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,sp.,Asynaptic,Male,20,Xyyp,Complex XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,sp. 1 ,,,18,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,subreticulata,Asynaptic,Male,30,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,varians,Asynaptic,Male,18,Xyp,XY,Sharma and Sood (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,vibex,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,vibex,Asynaptic,Male,18,Xyp,XY,"Rozek, Lachowska, Petitpierre, and Holecova (2004)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,virdis,Asynaptic,Male,24,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,virdis,Asynaptic,Male,30,Xyp,XY,"Petitpierre, Carreras, and Gomez-Zurita (1998)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,virdis 1 ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,Virdis 2 ,,,16,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,Virdis 3 ,,,24,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassida,vittata,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cassidinae,sp,,,30,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cerotoma,atrofasciata ,,,22,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cerotoma,ruficornis ,,,33,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Cerotoma,sp. 1 in variegata complex ,,,33,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chaetocnema,chloropha,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chaetocnema,concin ,,,21,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chaetocnema,conducta,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chaetocnema,depressa,Asynaptic,Male,26,Xyr,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chaetocnema,major,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chaetocnema,tibialis,Asynaptic,Male,22,Xyr,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalcophana,cincta,Asynaptic,Male,26,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalcophana,sp. ,,,22,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalcophana,sp. 1 ,,,26,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalcophana,verecunda,Asynaptic,Male,26,Xyp,XY,Vidal (1984)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalepus,dorsalis,Asynaptic,Male,16,Xyp,XY,"De Julio, Ferndes, Costa, Almeida, and Cella (2010)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalepus,inequalis,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalepus,sanguinicollis,Asynaptic,Male,18,Xyp,XY,"Virkki, Santiago-Blay, and Riley (1992)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalepus,sp.,Asynaptic,Male,18,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chalepus,sp. 1 ,,,26,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Charidotella,immaculata,Asynaptic,Male,22,Xyp,XY,"De Julio, Ferndes, Costa, Almeida, and Cella (2010)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Charidotella,quadrisigta,Asynaptic,Male,24,Xyp,XY,"Virkki, Santiago-Blay, and Riley (1992)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Charidotella,sexpunctata,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chelymorpha,cassidea,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chelymorpha,cribaria,Asynaptic,Male,22,Xyr,XY,"Lopes, Ferndes, and Schneider (2016)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chelymorpha,cribraria,Asynaptic,Male,22,Xyp,XY,"Virkki, Santiago-Blay, and Riley (1992)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chelymorpha,indigesta,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chelymorpha,nigricollis,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chelymorpha,varians,Asynaptic,Male,22,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Chirida,sp.,Asynaptic,Male,36,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
