Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid #,Male Diploid #,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Amphibia,Chordata,Amphiba,Anura,Cycloramphidae,Cycloramphus rhyakonastes,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
Amphibia,Chordata,Amphiba,Anura,Cycloramphidae,Thoropa miliaris,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Cycloramphidae,Zachaenus parvulus,Oocormus microps,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Adelphobates castaneoticus,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Adelphobates galactonotus,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Adelphobates quinquevittatus,Dendrobates quinquivittatus,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Adelphobates quinquevittatus,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega bilinguis,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Vasquez Villalba, E., 2013. Analisis de los Cromosomas Mitoticos de Ameerega bilinguis y Ameerega hahneli (Anura: Dendrobatidae) de la Estacion Cientifica Yasuni (Bachelor's thesis, QUITO/PUCE/2013)."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega flavopicta,Epipedobates flavopictus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Aguiar Jr, O., Lima, A.P., Giaretta, A.A. and Recco-Pimentel, S.M., 2002. Cytogenetic analysis of four poison frogs of the Epipedobates genus (Anura: Dendrobatidae). Herpetologica, 58(3), pp.293-303."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega hahneli,Epipedobates hahneli,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Aguiar Jr, O., Lima, A.P., Giaretta, A.A. and Recco-Pimentel, S.M., 2002. Cytogenetic analysis of four poison frogs of the Epipedobates genus (Anura: Dendrobatidae). Herpetologica, 58(3), pp.293-303."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega hahneli,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Vasquez Villalba, E., 2013. Analisis de los Cromosomas Mitoticos de Ameerega bilinguis y Ameerega hahneli (Anura: Dendrobatidae) de la Estacion Cientifica Yasuni (Bachelor's thesis, QUITO/PUCE/2013)."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega picta,Epipedobates pictus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega picta,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega trivittata,Epipedobates trivittatus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Aguiar Jr, O., Lima, A.P., Giaretta, A.A. and Recco-Pimentel, S.M., 2002. Cytogenetic analysis of four poison frogs of the Epipedobates genus (Anura: Dendrobatidae). Herpetologica, 58(3), pp.293-303."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Ameerega trivittata,Phyllobates trivittatus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P. 1970. Cromosomas en algunos generos de anuros. Act. IV Congr. Latin. Zool. 1: 79-86."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Andinobates opisthomelas,Minyobates opisthomelas,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Colostethus femoralis,NA,chiasmatic,NA,NA,24,NA,NA,invalid name originally reported in family Aromobatidae likely Epipedobates boulengeri,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Colostethus inguinalis,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Colostethus sp 1,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Menoncello, A.C.P.V., Pimentel, S.M.R. and Lima, A.P., 2003. Cytogenetic analysis of four central Amazonian species of Colostethus (Anura-Dendrobatidae) with a diploid complement of 22 cromosomes."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Colostethus sp 2,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Menoncello, A.C.P.V., Pimentel, S.M.R. and Lima, A.P., 2003. Cytogenetic analysis of four central Amazonian species of Colostethus (Anura-Dendrobatidae) with a diploid complement of 22 cromosomes."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Dendrobates auratus,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Dendrobates tinctorius,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Dendrobates truncatus,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Hyloxalus subpunctatus,Colostethus subpunctatus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Hyloxalus vertebralis,Colostethus vertebralis,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Leucostethus fraterdanieli,Colostethus fraterdanieli,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Oophaga granulifera,Dendrobates granuliferus,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Resotto, M. B., P. Cardellini and M. Sala. 1987. Karyotypes of five species of Dendrobatidae (Anura, Amphibia). Herpetologica 43: 177-182."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Oophaga histrionica,Dendrobates histrionicus,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Resotto, M. B., P. Cardellini and M. Sala. 1987. Karyotypes of five species of Dendrobatidae (Anura, Amphibia). Herpetologica 43: 177-182."
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Oophaga pumilio,Dendrobates pumilio,chiasmatic,NA,NA,20,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Oophaga pumilio,Dendrobates typographus,chiasmatic,NA,NA,20,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dendrobatidae,Phyllobates lugubris,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Euphlyctis cyanophlyctis,Rana cyanophlyctis,chiasmatic,NA,NA,26,NA,ZW,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Euphlyctis hexadactylus,Rana hexadactyla,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Natarajan, R. 1957. Contributions to the cytology of Indian Anura (Amphibia): On the number and morphology of the chromsomes of three species of Rana (Ranidae). J. Zool. Soc. India 9: 114-120."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Fejervarya cancrivora,Rana cancrivora,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Fejervarya cf limnocharis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Fejervarya limnocharis,Rana limnocharis limnocharis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Fejervarya limnocharis,Rana limnocharis vittigera,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Kuramoto, M. 1971. Studies on Rana limnocharis Boie. IV. Karyotypic differentiation of subspecies. Bull. Fukuoka. Univ. Educ., Pt. III, 20: 105-111."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Fejervarya limnocharis,NA,chiasmatic,NA,NA,26,NA,XY,NA,NA,"Patawang, I., Tanomtong, A., Phimphan, S., Chuaynkern, Y., Chuaynkern, C., Phaengphairee, P., Khrueanet, W. and Nithikulworawong, N., 2014. The identification of sex-chromosomes and karyological analysis of rice frog, Fejervarya limnocharis (Anura, Ranidae) from Northeast Thailand. Cytologia, 79(2), pp.141-150."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Fejervarya multistriata,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus crassus,Rana crassa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Singh, L., T. Sharma and S. P. Ray-Chaudhuri. 1970. Chromosome numbers and sex chromosomes in few Indian species of amphibia and reptiles. Mamm. Chrom. Newslet. 11: 91-94."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus occipitalis,Rana occipitalis,chiasmatic,2,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus occipitalis,Rana occipitalis,chiasmatic,4,NA,52,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus occipitalis,Dicroglossus occipitalis,chiasmatic,4,NA,52,NA,NA,bisexual reproduction,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus rugulosus,Rana rugulosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus tigerinus,Rana picta,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Hoplobatrachus tigerinus,Rana tigerina,chiasmatic,NA,NA,26,NA,ZW,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes acanthi,Rana magna acanthi,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes blythii,Rana blythi,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes fujianensis,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Peng, Q., Wang, Y. and Xu, J., 2005. Karyotype, C-band and Ag-NORs of Limnonectes fujianensis. CHINESE JOURNAL OF ZOOLOGY-PEKING-, 40(3), p.77."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes kuhlii,Rana kuhlii,chiasmatic,NA,NA,22,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes macrodon,Rana macrodon,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes namiyei,Rana namiyei,chiasmatic,NA,NA,22,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Limnonectes visayanus,Rana magna visayanus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Minervarya cf brevipalmata,Fejervarya cf brevipalmata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Minervarya cf keralensis,Fejervarya cf keralensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Minervarya rufescens,Fejervarya rufescens,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Minervarya sahyadris,Fejervarya sahyadris,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana chayuensis,Paa chayuensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana maculosa,Paa maculosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana parkeri,Altirana parkeri,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana phrynoides,Rana phrynoides,chiasmatic,NA,NA,64,NA,NA,NA,NA,"Wu, G. F. and E. M. Zhao. 1984. A rare karyotype of anurans, the karyotype of Rana phrynoides. Acta Herpetol. Sinica 3(1): 29-32. +1 pl. (In Chinese with Englidh abstract)"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana pleskei,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana quadranus,Feirana quadrana,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana sichuanensis,Paa liui Paa sichuanensis,chiasmatic,NA,NA,64,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana taihangnica,Feirana taihangensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana unculuanus,Unculuana unculuana,chiasmatic,NA,NA,40,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana ventripunctata,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Nanorana yunnanensis,Paa yunnanensis,chiasmatic,NA,NA,64,NA,NA,NA,NA,"SUN, A.Q., TIAN, Y.Z. and LI, S., 2007. Study on the karyotype and Ag-NORs of Rhacophorus nigropunctatus, Paa yunnanensis. Journal of Liupanshui Teachers College, 6, p.003."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Occidozyga laevis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Occidozyga lima,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Occidozyga lima,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Zhao, E. M., A. M. Tan and G. F. Wu. 1987. Karyotypes of Chinese species of Occidozyga (Family Ranidae), with discussion on the taxonomic status of O. laevis martensi. Chinese Herpetol. Rev. 1987: 7-11. +1 pl."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Occidozyga martensii,Phrynoglossus martensii Occidozyga martensi,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa boulengeri,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Qing, L., Xia, Y., Zheng, Y. and Zeng, X., 2012. A de novo case of floating chromosomal polymorphisms by translocation in Quasipaa boulengeri (Anura, Dicroglossidae). PloS one, 7(10), p.e46163."
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa boulengeri,Paa boulengeri Paa robertingeri,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa boulengeri,Rana boulengeri,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Wang, Z. S., X. Z. Wang and W. Y. Chen. 1983. A comparative study on constitutive heterochromatin and nucleolis-organizing regions (NORs) of three species of the genus Rana. Acta Herpetol. Sinica 2(4): 1-6. +1 pl. (In Chinese with English abstract)"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa exilispinosa,Paa exilispinosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa jiulongensis,Paa jiulongensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa spinosa,Paa spinosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Dicroglossidae,Quasipaa yei,Feirana yei,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Eleutherodactylidae,Diasporus diastema,Eleutherodactylus diastema,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
