Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid,Male Diploid,Achiasmy Sex,Sex Chromosome System,SCS Notes,Citation
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Papio anubis,,,2,42,42,,XY,,Animal Karyotype Book 2020 (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Papio hamadryas,,,2,42,42,,XY,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Papio papio,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis entellus,,,2,44,44,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis obscurus,,,2,44,44,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix nemaeus,,,2,44,44,,XY,,Blackmon (Bigoni 1995)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Semnopithecus entellus,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Theropithecus gelada,,,2,42,42,,XY,,Animal Karyotype Book 2020 (M. Houck (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus cristatus,,,2,44,44,,complex XY,XY1Y2,Animal Karyotype Book (Bigoni et al. 1997a)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus cristatus,,,2,44,44,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus obscurus,,,2,44,44,,XY,,Animal Karyotype Book (Ponsa et al. 1983)
Mammal,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus murinus,,,2,66,66,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Daubentoniidae,Daubentonia madagascariensis,,,2,30,30,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago alleni,,,2,40,40,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago crassicaudatus monteiri,,,2,62,62,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago demidovii,,,2,58,58,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago moholi,,,2,38,38,,XY,,Animal Karyotype Book (Stanyon et al. 2002)
Mammal,Chordata,Mammalia,Primates,Galagidae,Otolemur crassicaudatus,,,2,62,62,,XY,,Animal Karyotype Book (Stanyon et al. 2002)
Mammal,Chordata,Mammalia,Primates,Hominidae,Gorilla gorilla,,,2,48,48,,XY,,Blackmon (Yunis and Prakash 1982)
Mammal,Chordata,Mammalia,Primates,Hominidae,Homo sapiens,,,2,46,46,,XY,,Blackmon (Francke 1994)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pan paniscus,,,2,48,48,,XY,,Blackmon (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hominidae,Pan troglodytes,,,2,48,48,,XY,,Blackmon (Yunis and Prakash 1982)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pongo abelii,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Jauch et al. 1992)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pongo pygmaeus,,,2,48,48,,XY,,Blackmon (Yunis and Prakash 1982)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pongo pygmaeus abelii,,,2,48,48,,XY,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hoolock hoolock,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Nie et al. 2001)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hoolock leuconedys,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Capozzi et al. 2012)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates concolor,,,2,52,52,,XY,,Blackmon (Koehler et al. 1995)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates lar,,,2,44,44,,XY,,Animal Karyotype Book (Jauch et al. 1992)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates moloch,,,2,42,42,,XY,,Animal Karyotype Book (Stanyon and Chiarelli 1983)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates syndactylus,,,2,50,50,,XY,,Animal Karyotype Book (Ponsa et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus concolor,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Muller et al. 2003)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus gabriellae,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Nie et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus leucogenys,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Nie et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus siki,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Nie et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus brachytanites,,,2,50,50,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus syndactylus,,,2,50,50,,XY,,Animal Karyotype Book 2020 (Muller et al. 2003)
Mammal,Chordata,Mammalia,Primates,Indriidae,Propithecus tattersalli,,,2,42,42,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Indriidae,Propithecus verreauxi coquereli,,,2,48,48,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur fulvus,,,2,60,60,,XY,,Animal Karyotype Book 2020 (Muller et al. 2004)
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur fulvus sanfordi,,,2,60,60,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur macaco,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Muller et al. 2004)
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur macaco falvifrons,,,2,44,44,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur catta,,,2,56,56,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur fulvus fulvus,,,2,60,60,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur macaco,,,2,44,44,,XY,,Blackmon (Muller et al. 2004)
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur variegatus subcinctus,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur leucopus,,,2,26,26,,XY,,Animal Karyotype Book (Rumpler et al. 1985)
Mammal,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur ruficaudatus,,,2,20,20,,XY,,Animal Karyotype Book (Rumpler et al. 1985)
Mammal,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur septentrionalis,,,2,34,34,,XY,,Animal Karyotype Book (Rumpler et al. 1985)
Mammal,Chordata,Mammalia,Primates,Lorisidae,Loris tardigradus,,,2,62,62,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lorisidae,Nycticebus coucang,,,2,50,50,,XY,,Animal Karyotype Book (Stanyon et al. 1987a)
Mammal,Chordata,Mammalia,Primates,Lorisidae,Nycticebus pygmaeus,,,2,50,50,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Cacajao calvus,,,2,46,45,,complex XY,X1X2Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Cacajao calvus rubicundus,,,2,46,46,,XY,,Animal Karyotype Book 2020 (Finotelo et al. 2010)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus coimbrai,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Rodrigues et al. 2006)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus cupreus,,,2,46,46,,XY,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus donacophilus pallescens,,,2,50,50,,XY,,Animal Karyotype Book 2020 (Barros et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus hoffmannsi,,,2,50,50,,XY,,Animal Karyotype Book 2020 (J.C. Pieczarka (Unpublished))
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus lugens,,,2,16,16,,XY,,Animal Karyotype Book 2020 (Bonvicino et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus nigrifrons,,,2,42,42,,XY,,Animal Karyotype Book 2020 (Nagamachi et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus pallescens,,,2,50,50,,XY,,Animal Karyotype Book (Stanyon et al. 2000)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus personatus,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Rofdrigues et al. 2011)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus personatus nigrifrous,,,2,42,42,,XY,,Animal Karyotype Book (Nagamachi et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus torquatus,,,2,22,22,,XY,,Animal Karyotype Book 2020 (Barros et al. 2000)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes utahicki,,,2,54,54,,XY,,Animal Karyotype Book 2020 (Stanyon et al. 2004b)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Pithecia irrorata,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Finotelo et al. 2010)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Pithecia pithecia,,,2,48,48,,XY,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Tarsiidae,Tarsius bancanus,,,2,80,80,,XY,,Animal Karyotype Book (Poorman et al. 1985)
Mammal,Chordata,Mammalia,Primates,Tarsiidae,Tarsius syrichta,,,2,80,80,,XY,,Animal Karyotype Book (Rickart 2003)
Mammal,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas maximus,,,2,56,56,,XY,,Blackmon (Houck et al. 2001)
Mammal,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta africana,,,2,56,56,,XY,,Blackmon (Houck et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma bennetti,,,2,64,64,,XY,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Arvicolidae,Microtus arvalis,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Bathyergus janetta,,,2,54,54,,XY,,Animal Karyotype Book (Nevo et al. 1986)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys darlingi,,,2,54,54,,XY,,Animal Karyotype Book 2020 (Deuve et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys hottentotus damarensis,,,2,78,78,,XY,,Animal Karyotype Book (Nevo et al. 1986)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys hottentotus damarensis,,,2,80,80,,XY,,Animal Karyotype Book 2020 (Deuve et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys mechowi,,,2,40,40,,XY,,Animal Karyotype Book (Macholan et al. 1993)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Georychus capensis,,,2,54,54,,XY,,Animal Karyotype Book (Nevo et al. 1986)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Heliophobius argenteocinereus,,,2,62,62,,XY,,Animal Karyotype Book 2020 (Deuve et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Capromyidae,Capromys pilorodes,,,2,40,40,,XY,,Blackmon (Perelman et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Capromyidae,Mysateles prehensilis,,,2,34,34,,XY,,Animal Karyotype Book 2020 (Milishnikov et al. 1990)
Mammal,Chordata,Mammalia,Rodentia,Castoridae,Castor canadiensis,,,2,40,40,,XY,,Blackmon (Ward et al. 1991)
Mammal,Chordata,Mammalia,Rodentia,Castoridae,Castor fiber,,,2,48,48,,XY,,Animal Karyotype Book (Graphodatsky et al. 2008b)
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Cavia porcellus,,,2,64,64,,XY,,Blackmon (Romanenko et al. 2015)
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Cavia tschudii,,,2,64,64,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Dolichotis patagonum,,,2,64,64,,XY,,Blackmon (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoeris hydrochaeris,,,2,66,66,,XY,,Blackmon (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Chinchillidae,Chinchilla laniger,,,2,64,64,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Chinchillidae,Lagostomus maximus,,,2,56,56,,XY,,Blackmon (Graphodatskaya and Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix longipilis,,,2,52,52,,XY,,Animal Karyotype Book (Gallardo 1982)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix olivaceus,,,2,52,52,,XY,,Animal Karyotype Book (Gallardo 1982)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix sanborni,,,2,52,52,,XY,,Animal Karyotype Book (Gallardo 1982)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon aerosus,,,2,40,40,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon cursor,,,2,15,15,,XY,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon montensis,,,2,24,24,,XY,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon orophilus,,,2,26,26,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon paranaensis,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon serrensis,,,2,46,46,,XY,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon simulator,,,2,36,36,,XY,,Animal Karyotype Book (Aniskin et al. 1996)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon sp.,,,2,10,10,,XY,,Animal Karyotype Book 2020 (Pereira et al. 2016)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon sp.-1,,,2,,,,complex XY,"XX, XY females and XY males",Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon sp.-2,,,2,,,,complex XY,"XX, XY females and XY males",Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon toba,,,2,42,42,,XY,,Animal Karyotype Book (Aniskin et al. 1996)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon urichi venezeulensis,,,2,18,18,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon xanthorhinus,,,2,52,52,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Allocricetulus curtatus,,,2,20,20,,XY,,Animal Karyotype Book (Romanenko et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Allocricetulus eversmanni,,,2,26,26,,XY,,Animal Karyotype Book (Romanenko et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Allocricetulus pseudocurtatus,,,2,26,26,,XY,, (Romanenko et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola argentatus,,,2,56,56,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola barakshin,,,2,56,56,,XY,,Animal Karyotype Book 2020 (Lemskaya and Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola macrotis,,,2,56,56,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola olchonensis,,,2,56,56,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola strelzowi,,,2,56,56,,XY,,Animal Karyotype Book 2020 (Lemskaya (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Amphinectomys savamis,,,2,50,50,,XY,,Animal Karyotype Book (Malygin et al. 1994)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Anotomys leander,,,2,92,92,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola amphibius,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Romanenko et al. 2016)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola terrestris,,,2,36,36,,XY,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys boliviensis,,,2,22,22,,XY,,Animal Karyotype Book (Walker and Spotorno 1992)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys micropus,,,2,34,32,,XY,Females have an extra set of chromosomes (16th chromosomes),Animal Karyotype Book (Walker and Spotorno 1992)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys sublimis,,,2,28,28,,XY,,Animal Karyotype Book (Walker and Spotorno 1992)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Baiomys taylori subater,,,2,48,48,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Blanfordimys afghanus,Microtus afghanus,,2,58,58,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Blanfordimys bucharicus,Microtus bucharicus,,2,48,48,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus bailwardi,,,2,44,44,,XY,,Animal Karyotype Book (Radjabli et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus bailwardi,,,2,32,32,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus bailwardi,,,2,46,46,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus elburzensis,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus firiusaensis,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Graphodatsky et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus mystax,,,2,44,44,,XY,,Animal Karyotype Book (Radjabli et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus sp. 1,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Romanenko et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus sp. 2,,,2,30,30,,XY,,Animal Karyotype Book 2020 (Graphodatsky et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus sp. 3,,,2,37,37,,XY,,Animal Karyotype Book 2020 (Graphodatsky et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus urartensis,,,2,32,32,,XY,,Animal Karyotype Book (Graphodatsky et al. 2000a)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cerradomys langguthi,,,2,46,46,,XY,,Animal Karyotype Book 2020 (Nagamachi et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Chionomys gud,,,2,54,54,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Chionomys nivalis,,,2,54,54,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Chionomys roberti,,,2,54,54,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys californicus,,,2,56,56,,XY,,Animal Karyotype Book (Modi 1987)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys centralis,,,2,56,56,,XY,,Animal Karyotype Book (Sokolov et al. 1990)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys gapperi,,,2,56,56,,XY,,Blackmon (Modi 1987)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys rufocanus,,,2,56,56,,XY,,Blackmon (Sokolov et al. 1990)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys rutilus,,,2,56,56,,XY,,Animal Karyotype Book (Sokolov et al. 1990)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys sikotanensis,,,2,56,56,,XY,,Animal Karyotype Book (Sokolov et al. 1990)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus barabensis,,,2,20,20,,XY,,Blackmon (Radjabli et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus cricetus,,,2,22,22,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus griseus,,,2,22,22,,XY,,Blackmon (Romanenko et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus longicaudatus,,,2,24,24,,XY,,Animal Karyotype Book (Romanenko et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus migratorius,,,2,22,22,,XY,,Animal Karyotype Book (Radjabli et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus obscurus,,,2,20,20,,XY,,Animal Karyotype Book (Radjabli et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus pseudogriseus,,,2,24,24,,XY,,Animal Karyotype Book (Radjabli et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus sokolovi,,,2,20,20,,XY,,Animal Karyotype Book 2020 (Poplavskaya et al. 2017)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Cricetus cricetus,,,2,22,22,,XY,,Animal Karyotype Book (Romanenko et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Deltamys kempi,,,2,38,37,,complex XY,X1X2Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Deltamys sp,,,2,40,40,,XY,XY,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx torquatus,,,2,30,30,,XY,,Animal Karyotype Book (Modi 1987)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx torquatus,,,2,46,46,,complex XY,"XX,X*X,X*Y females and XY males",Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx torquatus,,,2,,45,,complex XY,X1X2Y1,Animal Karyotype Book 2020 (Romanenko et al. 2016)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eligmodontia puerulus,,,2,50,50,,XY,,Animal Karyotype Book (Kelt et al. 1991)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eligmodontia sp.,,,2,32,32,,XY,,Animal Karyotype Book (Kelt et al. 1991)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius fuscocapillus,,,2,36,36,,XY,XY/SRY,Blackmon (Perelman and Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius lutescens,,,2,17,17,,XO,XO females and males/no SRY,Blackmon (Perelman et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius talpinus,,,2,50,50,,XY,,Animal Karyotype Book (Perelman and Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius talpinus,,,2,54,54,,XY,,Animal Karyotype Book 2020 (Bakloushinskaya et al. 2012)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius tancrei,,,2,,,,complex XY,XX females and males/no SRY,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius tancrei,,,2,54,54,,XY,,Animal Karyotype Book 2020 (Bakloushinskaya et al. 2012)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius tancrei,,,2,30,30,,XY,,Animal Karyotype Book 2020 (Bakloushinskaya et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys kageus,,,2,56,56,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys miletus,,,2,56,56,,XY,,Animal Karyotype Book 2020 (Li et al. 2006b)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys proditor,,,2,32,32,,XY,,Animal Karyotype Book 2020 (Li et al. 2006b)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys regulus,,,2,56,56,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Eothenomys smithi,,,2,56,56,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Euneomys chinchilloides petersoni,,,2,36,36,,XY,,Animal Karyotype Book (Reise and Gallardo 1990)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Euneomys mordax,,,2,42,42,,XY,,Animal Karyotype Book (Reise and Gallardo 1990)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys younanus,,,2,58,58,,XY,,Animal Karyotype Book (Volobouev and Aniskin 2000)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Lagurus curtatus,,,2,54,54,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Lagurus lagurus,,,2,56,56,,XY,,Animal Karyotype Book (Modi 1987)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Lagurus lagurus,,,2,54,54,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Lemmus sibiricus,,,2,50,50,,XY,,Animal Karyotype Book (Modi 1987)
