Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified SCS,Citation
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arauana,Achiasmatic,Male,12,not reported,,"Pavan C. and A. B. da Cunha, 1947 Especies brasileiras de Drosophila. Bol. Fac. Filos. Cienc. Letr. Univ. Sao Paulo, No. 85 Biol. Ger. 7:20-64., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,araucana,Achiasmatic,Male,12,XY,XY,"Brncic, D., 1957 Las especies chilenas de Drosophilidae. Col. Monografias Biol., Univ. Chile, Santiago (Chile) 8:1-136., Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arauna,Achiasmatic,Male,12,not reported,,"Pavan, C. and Nacrur, J., 1950. Duas novas especies de Drosophila (Diptera) do grupo annulimana. Dusenia, 1(5), pp.263-274., Patterson, J.T. and W.S. Stone, (1952). Evolution in the Genus Drosophila. New York, NY: Macmillian Company."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arawakana,Achiasmatic,Male,8,XY,XY,"Futch, D.G., 1962. Hybridization studies within the cardini species group of the genus. In Wheeler, M.R. Studies in Genetics II. Research Reports on Drosophila. Genetics, Taxonomy, and Evolution. University of Texas Publ. 539-564"
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arawakana,Achiasmatic,Male,8,not reported,,"Heed, W.B. and Krishnamurthy, N.B., 1959. Genetic studies on the cardini group of Drosophila in the West Indies.Univ. Texas Publ,5914, pp.155-179., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arawakana kittensis,,,8,not reported,,
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arcuata,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1968. Metaphase configurations in species of the Hawaiian Drosophilidae. Univ. Texas Publ, 6818, pp.263-278., Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,argentostriata,Achiasmatic,Male,12,not reported,,"Bock, I.R., 1966 D. argentostriata: A new species of Drosophila from New Guinea. Univ. Queensl. Pap. Dep. Zool. 2:271-276., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,arizonensis,Achiasmatic,Male,12,XY,XY,"Wharton, L. 1943. ""Analysis of the metaphase and salivary chromosome morphology within the genus Drosophila."" in Patterson, J.T. Studies in the Genetics of Drosophila vol. III The Drosophilidae of the Southwest. University of Texas Publ. pp. 282-386., Patterson, J.T. and W.S. Stone, (1952). Evolution in the Genus Drosophila. New York, NY: Macmillian Company."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,asketostoma,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1966. Preliminary report on the karyotypes of Hawaiian Drosophilidae.Univ. Texas Publ,6615, pp.397-404., Clayton, F.E., 1968. Metaphase configurations in species of the Hawaiian Drosophilidae.Univ. Texas Publ,6818, pp.263-278., Clayton, F.E., 1969. Variations in the metaphase chromosomes of Hawaiian Drosophilidae.Univ. Texas Publ,6918(95), p.95-54., Clayton, F.E. 1971 ""Additional Karyotypes of Hawaiian Drosophila"" in Wheeler, M.R. Studies in Genetics vol. VI. University of Texas Publ. pp171-185., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,asper,Achiasmatic,Male,12,not reported,,"Lin, F.J. and Tseng, H.C., 1971. new species of Polychaeta species group of subgenus Drosophila from Taiwan (Drosophila, Drosophilidae, Diptera). Acad Sinica Inst Zool Bull. 10, 69-72., Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,assita,Achiasmatic,Male,12,not reported,,"Clayton, F.E. 1971 ""Additional Karyotypes of Hawaiian Drosophila"" in Wheeler, M.R. Studies in Genetics vol. VI. University of Texas Publ. pp171-186., Clayton, F.E., Carson, H.L. and Sato, J.E., 1972. Polytene chromosome relationships in Hawaiian species of Drosophila. VI. Supplementary data on metaphases and gene sequences.Univ. Texas Publ,7213, pp.163-177., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,atalaia,Achiasmatic,Male,6,XY,XY,"Vilela, C.R. and Sene, F.D.M., 1982. A new spotted thorax species of the genus Drosophila (Diptera, Drosophilidae). Revista brasileira de entomologia, 26(3/4), pp.343-347., Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,athabasca,Achiasmatic,Male,10,XY,XY,"Miller, D.D., 1939. Structure and variation of the chromosomes in Drosophila algonquin. Genetics, 24(5), p.699-708., Patterson, J.T. and W.S. Stone, (1952). Evolution in the Genus Drosophila. New York, NY: Macmillian Company."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,athabasca,Achiasmatic,Male,10,not reported,,"Sturtevant, A.H. and Dobzhansky, T., 1936. Observations on the species related to new forms of Drosophila affinis, with descriptions of seven. The American Naturalist, 70(731), pp.574-584., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,atrata,Achiasmatic,Male,12,not reported,,"Dobzhansky, T. and Pavan, C., 1943. Chromosome complements of some South-Brazilian species of Drosophila.Proceedings of the National Academy of Sciences of the United States of America,29(11), p.368., Clayton, F.E. and C.L. Ward, 1954. Chromosomal studies of several species of Drosophilidae. Univ. Texas Publ 5422: 98-105., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,atrata,Achiasmatic,Male,12,XY,XY,"Clayton, F.E. and Wasserman, M., 1957. Chromosomal studies of several species of Drosophila.Univ Texas Publs,5721, pp.125-131."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,atrimentum,Achiasmatic,Male,12,not reported,,"Clayton, F.E. 1971 ""Additional Karyotypes of Hawaiian Drosophila"" in Wheeler, M.R. Studies in Genetics vol. VI. University of Texas Publ. pp171-187., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,atripex,Achiasmatic,Male,8,XY,XY,"Bock, I.R., and Wheeler M 1972. The Drosophila melanogaster species group.University of Texas publication,7213, pp.1-102., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press., Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,atroscutellata,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1966. Preliminary report on the karyotypes of Hawaiian Drosophilidae.Univ. Texas Publ,6615, pp.397-404., Clayton, F.E., 1968. Metaphase configurations in species of the Hawaiian Drosophilidae.Univ. Texas Publ,6818, pp.263-278., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,attigua,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1969. Variations in the metaphase chromosomes of Hawaiian Drosophilidae.Univ. Texas Publ,6918(95), p.95-55., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,auraria,Achiasmatic,Male,8,XY,XY,"Baimai, V., 1980. Metaphase karyotypes of certain species of the Drosophila montium subgroup.The Japanese Journal of Genetics,55(3), pp.165-175., Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,aureata,Achiasmatic,Male,12,XY,XY,"Clayton, F.E. and Wasserman, M., 1957. Chromosomal studies of several species of Drosophila.Univ Texas Publs,5721, pp.125-131., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,austrosaltans,Achiasmatic,Male,6,not reported,,"Spassky, B., 1957. Morphological differences between sibling species of Drosophila. Univ. Texas Publ, 5714, pp.48-61., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,azteca,Achiasmatic,Male,10,XY,XY,"Sturtevant, A.H. and Novitski, E., 1941. The homologies of the chromosome elements in the genus Drosophila. Genetics, 26(5), p.517-541., Patterson, J.T. and W.S. Stone, (1952). Evolution in the Genus Drosophila. New York, NY: Macmillian Company."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,azteca,Achiasmatic,Male,10,not reported,,"Kikkawa, H., 1938. Drosophila species of Japan and its adjacent localities. Jap J Zool, 7, pp.507-555., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,baelladunni,Achiasmatic,Male,8,not reported,,"Heed, W.B. and Krishnamurthy, N.B., 1959. Genetic studies on the cardini group of Drosophila in the West Indies.Univ. Texas Publ,5914, pp.155-179., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,baimaii,Achiasmatic,Male,8,XY,XY,"Baimai, V., 1980. Metaphase karyotypes of certain species of the Drosophila montium subgroup.The Japanese Journal of Genetics,55(3), pp.165-175., Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,baimaii,Achiasmatic,Male,6,XY,XY,"Bock I.R. and Wheeler, M.R., 1972. The Drosophila melanogaster species group. Univ. Texas Publ,7213, pp.1-102., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press., Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press., Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,bakoue,Achiasmatic,Male,8,not reported,,"Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,bakoue,Achiasmatic,Male,8,XY,XY,"Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,balioptera,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1968. Metaphase configurations in species of the Hawaiian Drosophilidae.Univ. Texas Publ,6818, pp.263-278., Clayton, F.E., 1969. Variations in the metaphase chromosomes of Hawaiian Drosophilidae.Univ. Texas Publ,6918(95), p.95-56., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,bandeirantorum,Achiasmatic,Male,12,XY,XY,"Dobzhansky, T.G. and Pavan, C., 1943. Studies on Brazilian species of Drosophila. Boletim da Faculdade de Filosofia, Cincias e Letras da Universidade de Sao Paulo. Biologia Geral. Separata, 36(4), pp.7-72., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press., Patterson, J.T. and W.S. Stone, (1952). Evolution in the Genus Drosophila. New York, NY: Macmillian Company."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,barbarae,Achiasmatic,Male,8,XY,XY,"Baimai, V., 1980. Metaphase karyotypes of certain species of the Drosophila montium subgroup.The Japanese Journal of Genetics,55(3), pp.165-175., Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,barbarae,Achiasmatic,Male,6,XY,XY,"Bock I.R. and Wheeler, M.R., 1972. The Drosophila melanogaster species group. Univ. Texas Publ,7213, pp.1-102., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press., Lemeunier, F., J.R. David, L. Tsacas and M. Ashburner (1986). The melanogaster Species Group. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp148-256. New York, NY: Academic Press., Clayton, F.E. and W.C. Guest (1986). Overview of Chromosomal Evolution in the Family Drosophilidae. in M. Ashburner, H.L Carson, J.N. Thompson (eds.), The Genetics and Biology of Drosophila, Volume 3e, pp1-38. New York, NY: Academic Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,basimacula,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1966. Preliminary report on the karyotypes of Hawaiian Drosophilidae.Univ. Texas Publ,6615, pp.397-404., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,basisetae,Achiasmatic,Male,12,not reported,,"Clayton, F.E., 1968. Metaphase configurations in species of the Hawaiian Drosophilidae.Univ. Texas Publ,6818, pp.263-278., Clayton, F.E., 1969. Variations in the metaphase chromosomes of Hawaiian Drosophilidae.Univ. Texas Publ,6918(95), p.95-57., Clayton, F.E. 1971 ""Additional Karyotypes of Hawaiian Drosophila"" in Wheeler, M.R. Studies in Genetics vol. VI. University of Texas Publ. pp171-188., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
Animalia,Insecta,Diptera,Brachycera,Drosophilidae,Drosophila,bedicheki,Achiasmatic,Male,8,not reported,,"Heed, W. B. and J.S. Russell, 1971 Phylogeny and population structure in island and continental species of the cardini group of Drosophila studied by inversion analysis. Stud. Genet. IV Univ. Texas Publ. 7103:91-130., Clayton, F.E. and M.R. Wheeler, (1975). A catalog of Drosophila Metaphase Configurations. in R.C. King (Ed.), Handbook of Genetics Volume 3, pp471-512. New York, NY: Plenum Press."
