Kingdom,Class,Subclass,Order,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified Sex Chromosome System,Citation
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Chionomys,nivalis,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Chionomys,roberti,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Clethrionomys,californicus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Clethrionomys,centralis,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Clethrionomys,gapperi,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Clethrionomys,rufocanus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Clethrionomys,rutilus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Clethrionomys,sikotanensis,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,barabensis,,,20,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,cricetus,,,22,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,griseus,,,22,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,longicaudatus,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,migratorius,,,22,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,obscurus,,,20,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,pseudogriseus,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetulus,sokolovi,,,20,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Cricetus,cricetus,,,22,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Deltamys,kempi,,,38,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Deltamys,sp,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Dicrostonyx,torquatus,,,46,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Dicrostonyx,torquatus,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eligmodontia,puerulus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eligmodontia,sp.,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,fuscocapillus,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,lutescens,,,17,XO,XO,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,talpinus,Asynaptic,Male,54,XX,Complex XY,"Matveevsky, S., Bakloushinskaya, I. and Kolomiets, O., 2016. Unique sex chromosome systems in Ellobius: How do male XX chromosomes recombine and undergo pachytene chromatin inactivation?. Scientific Reports, 6(1), p.29949."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,talpinus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,talpinus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,tancrei,Asynaptic,Male,"34, 50, 54",XY,XY,"Matveevsky, S., Bakloushinskaya, I. and Kolomiets, O., 2016. Unique sex chromosome systems in Ellobius: How do male XX chromosomes recombine and undergo pachytene chromatin inactivation?. Scientific Reports, 6(1), p.29949."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,tancrei,Asynaptic,Male,,XX,Complex XY,"Gil-Fernández, A., Matveevsky, S., Martín-Ruiz, M., Ribagorda, M., Parra, M.T., Viera, A., Rufas, J.S., Kolomiets, O., Bakloushinskaya, I. and Page, J., 2021. Sex differences in the meiotic behavior of an XX sex chromosome pair in males and females of the mole vole Ellobius tancrei: turning an X into a Y chromosome?. Chromosoma, 130(2), pp.113-131."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,tancrei,,,54,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ellobius,tancrei,,,30,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eothenomys,kageus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eothenomys,miletus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eothenomys,proditor,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eothenomys,regulus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Eothenomys,smithi,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Euneomys,chinchilloides petersoni,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Euneomys,mordax,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Holochilus,chacarius,Achiasmatic,Male,48-56,,,"Nachman, M.W., 1990. Chromosomal evolution in the South American marsh rats, Holochilus chacarius and Holochilus brasiliensis (Doctoral dissertation, University of Michigan)."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Hylaeamys,younanus,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Lagurus,curtatus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Lagurus,lagurus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Lagurus,lagurus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Lasiopodomys,mandarinus,,,47,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Lemmus,sibiricus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Mesocricetus,auratus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Mesocricetus,brandti,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Mesocricetus,brandti,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Mesocricetus,newtoni,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Mesocricetus,raddei,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,agrestis,Achiasmatic,Male,,XY,XY,"Wolf, K.W., 1994. How meiotic cells deal with non‐exchange chromosomes. Bioessays, 16(2), pp.107-114."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,agrestis,Asynaptic,Male,50,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,agrestis,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,arvalis,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,brandti,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,breweri,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,californicus,,,53,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,canicaudus,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,clarkei,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,daghestanicus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,dogramacii,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,duodecimcostatus,Achiasmatic,Male,62,,,"Bikchurina, T., Grishko, E., Odnoprienko, D. and Borodin, P., 2025. Some peculiarities of MLH1 foci distribution in common degu (Octodon degus, Rodentia: Octodontidae) chromosomes: presence in pericentromeric regions and absence in XY. Cytogenetic and Genome Research."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,duodecimcostatus,Asynaptic,Male,,,,"Gajra, B., 2012. Chromosome information service (CIS), XX. The Nucleus, 55(3), pp.181-206."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,evoronensis,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,fortis,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,gregalis,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,gromovi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,guentheri,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,guentheri arm,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,guentheri philistinus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,hyperboreus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,juldaschi,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,julddaschi carruthersi,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,kirgisorum,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,levis,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,longicaudatus,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,longicaudus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,majori,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,mandarinus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,maximowiczii,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,mexicanus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,mongolicus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,montanus,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,montebelli,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,mujanensis,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,nasarovi,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,nova,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,obscurus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,ochrogaster,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,oeconomus,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,oregoni,,,17,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,pennsylvanicus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,pennsylvanicus pennsylvanicus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,pinetorum,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,qazvinensis,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,richardsoni,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,rossiaemeridonalis,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,sachalinensis,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,savii,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,schelkovnikovi,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,schidlovskii,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,socialis,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,socialis schiddlovskii,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,subterraneus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,subterraneus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,townsendii,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Microtus,transcaspicus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,californicus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,centralis,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,gapperi,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,glareolus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,imaizumi,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,niigatae,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,regulus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,rufocanus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,rutilus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myodes,sikotanensis,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myopus,schisticolor,Achiasmatic,Male,,XY,XY,"Wolf, K.W., 1994. How meiotic cells deal with non‐exchange chromosomes. Bioessays, 16(2), pp.107-114."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Myopus,schisticolor,Asynaptic,Male,46-48,complex XY,Complex XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neacomys,dubosti,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neacomys,paracou,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neacomys,sp. 1,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Necromys,lasiurus,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neofiber,alleni,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotoma,albigula,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotoma,cinerea,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotoma,floridana,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotoma,mexicana,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotoma,micropus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotoma,stephensi,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Neotomodon,alstoni,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ochrotomys,nuttalli,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oecomys,paricola,,,68,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oecomys,paricola,,,70,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oligoryzomys,flavescens,,,66,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oligoryzomys,flavescens,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oligoryzomys,microtis,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ondatra,zibethica,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Onychomys,leucogaster,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Onychomys,torridus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oryzomys,megacephalus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oryzomys,nitidus,,,80,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oryzomys,palustris,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Oryzomys,yunganus,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Ototylomys,phyllotis,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,boylii,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,californicus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,eremicus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,floridanus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,gossypinus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,malanophyrys,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,maniculatus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,ochraventer,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,polionotus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Peromyscus,truei,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phenacomys,intermedius,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phenacomys,longicaudus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phodopus,campbelli,Asynaptic,Male,28,XY,XY,"Ishishita, S., Tsuboi, K., Ohishi, N., Tsuchiya, K. and Matsuda, Y., 2015. Abnormal pairing of X and Y sex chromosomes during meiosis I in interspecific hybrids of Phodopus campbelli and P. sungorus. Scientific reports, 5(1), p.9435."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phodopus,roborovskii,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phodopus,sungorus,Asynaptic,Male,28,XY,XY,"Ishishita, S., Tsuboi, K., Ohishi, N., Tsuchiya, K. and Matsuda, Y., 2015. Abnormal pairing of X and Y sex chromosomes during meiosis I in interspecific hybrids of Phodopus campbelli and P. sungorus. Scientific reports, 5(1), p.9435."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phodopus,sungorus,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phodopus,sungorus campbelli,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Phodopus,sungorus sungorus,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Pitymys,duodecimcostatus,Achiasmatic,Male,,XY,XY,"Carnero, A., Jimenez, R., Burgos, M., Sanchez, A. and Díaz De La Guardia, R., 1991. Achiasmatic sex chromosomes in Pitymys duodecimcostatus: mechanisms of association and segregation. Cytogenetic and Genome Research, 56(2), pp.78-81."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Pitymys,duodecimcostatus,Asynaptic,Male,,XY,XY,"Ashley, T. and Fredga, K., 1994. The curious normality of the synaptic association between the sex chromosomes of two arvicoline rodents: Microtus oeconomus and Clethrionomys glareolus. Hereditas, 120(2), pp.105-111."
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Pitymys,mariae,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Pitymys,thomasi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Prometheomys,schaposchnikowi,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Reithrodontomys,fulvescens,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Reithrodontomys,megalotis,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Salinomys,delicatus,,,18,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Sigmodon,arizonae,,,22,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Sigmodon,fulviventer,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Sigmodon,hispidus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Sigmodon,mascotensis,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Sigmodon,minimus,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Synaptomys,cooperi,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Thaptomys,nigrita,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Tscherskia,triton,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Tylomys,nudicaudus,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Cricetidae,Tylomys,panamensis,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenodactylidae,Ctenodactylus,gundi,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenodactylidae,Ctenodactylus,vali,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenodactylidae,Felovia,vae,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenodactylidae,Massoutiera,mzabi,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenodactylidae,Pectinator,spekei,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,fulvus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,magellanicus magellanicus,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,maulinus brunneus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,maulinus maulinus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,opimus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,rionegrensis,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,robustus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Ctenomyidae,Ctenomys,talarum,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dasyproctidae,Dasyprocta,agouti,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dasyproctidae,Myoprocta,acouchi,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Diatomyidae,Laonastes,aenigmamus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dinomyidae,Dinomys,branickii,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dipodidae,Sicista,betulina,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dipodidae,Sicista,napaea,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dipodidae,Sicista,severtzovi,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dipodidae,Sicista,strandi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dipodidae,Sicista,subtilis nordmanni,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Dipodidae,Sicista,subtilis subtilis,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Dactylomys,dactylinus,,,96,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Dactylomys,dactylinus,,,94,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Isothrix,sinnamariensis,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Lonchothrix,emiliae,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Lonchothrix,emiliae,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Myocastor,coypus,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,brevicauda,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,goeldii,,,24,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,goeldii,,,26,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,longicaudatus,,,16,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,roberti,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,semispinosus,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,simonsi,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,sp.1,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,sp.2,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Proechimys,steerei,,,24,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Echimyidae,Trichomys,apereoide,Asynaptic,Male,26,,,"Fagundes, V. and Yonenaga-Yassuda, Y., 1996. The analysis of synaptonemal complex formation in Trichomys apereoides (Rodentia, Echimyidae) with detailed XY pairing. Caryologia, 49(2), pp.183-192."
Animalia,Mammalia,Theria,Rodentia,Erethizontidae,Chaetomys,subspinosus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Erethizontidae,Erethizon,dorsatum,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Erethizontidae,Sphiggurus,villosus,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Geomyidae,Geomys,attwateri,,,70,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Geomyidae,Thomomys,talpoides,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Geomyidae,Thomomys,talpoides attenuatus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Geomyidae,Thomomys,talpoides pygmaeus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Gliridae,Dryomys,nitedula,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Gliridae,Eliomys,melanurus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Gliridae,Eliomys,quercinus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Gliridae,Glis,glis,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Gliridae,Muscardinus,avellanarius,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Gliridae,Myomimus,personatus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heterocephalidae,Heterocephalus,glaber,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,agilis,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,deserti,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,elator,,,72,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,elephantinus,,,60,XY,XY,
